,Temperature[Degree Celsius],10m_X_Wind_Speed [m/s],10m_Y_Wind_Speed [m/s],Surface Pressure [Pa],Precipitatio(cumulus scheme)[kg/m2s1],Precipitatio(microphysics scheme)[kg/m2s1],Humidity,Sunshine Duration(short wave radiation>120 Wm2)[s],Upwelling Surface Shortwave Radiation[W/m2],Upwelling Surface Longwave Radiation[W/m2]
2021-01-14 08:00:00,-4.542852783203102,9.510011672973633,-2.0343215465545654,93840.1171875,0.0,7.135679721832275,0.00220663589425385,0.0,30593930.0,313903808.0
2021-01-14 09:00:00,-4.604803466796852,9.655160903930664,-2.7309377193450928,93926.171875,0.0,7.135679721832275,0.002196207642555237,0.0,30593930.0,314922688.0
2021-01-14 10:00:00,-5.563116455078102,8.14775276184082,-2.747509479522705,93992.3359375,0.0,7.135679721832275,0.0020942618139088154,0.0,30593930.0,315933568.0
2021-01-14 11:00:00,-6.035833740234352,8.07912540435791,-2.5443220138549805,94048.28125,0.0,7.135679721832275,0.002049351343885064,0.0,30593930.0,316934368.0
2021-01-14 12:00:00,-6.260015869140602,8.21075439453125,-2.9875383377075195,94084.9921875,0.0,7.135679721832275,0.0020248054061084986,0.0,30593930.0,317931328.0
2021-01-14 13:00:00,-6.356512451171852,8.532977104187012,-3.3105721473693848,94170.0078125,0.0,7.135679721832275,0.0020159773994237185,0.0,30593930.0,318926848.0
2021-01-14 14:00:00,-6.177282714843727,9.193760871887207,-3.52569580078125,94305.203125,0.0,7.135679721832275,0.002029193565249443,0.0,30593930.0,319923648.0
2021-01-14 15:00:00,-6.175756835937477,9.130452156066895,-3.4409451484680176,94401.046875,0.0,7.135679721832275,0.00202029081992805,0.0,30593930.0,320922208.0
2021-01-14 16:00:00,-6.415472412109352,8.511114120483398,-3.3682286739349365,94521.3203125,0.0,7.135679721832275,0.001979369902983308,6.757722854614258,30595690.0,321917248.0
2021-01-14 17:00:00,-5.746466064453102,8.894624710083008,-3.9154210090637207,94614.6953125,0.0,7.135679721832275,0.002065556589514017,109.14334869384766,30746260.0,322917088.0
2021-01-14 18:00:00,-5.117163085937477,8.947064399719238,-3.3371362686157227,94705.78125,0.0,7.135679721832275,0.0021730123553425074,203.07611083984375,31153020.0,323931488.0
2021-01-14 19:00:00,-4.494421386718727,8.03081226348877,-2.619605779647827,94665.1171875,0.0,7.135679721832275,0.0023377081379294395,260.1385192871094,31747100.0,324957248.0
2021-01-14 20:00:00,-3.5314392089843523,7.828526496887207,-2.2640788555145264,94709.59375,0.0,7.135679721832275,0.0025212925393134356,271.207275390625,32421050.0,325997888.0
2021-01-14 21:00:00,-3.2932189941406023,7.671395778656006,-1.6798336505889893,94713.875,0.0,7.135679721832275,0.0026099320966750383,236.4021759033203,33059320.0,327047648.0
2021-01-14 22:00:00,-3.6303771972656023,7.61171817779541,-1.3217835426330566,94739.703125,0.0,7.135679721832275,0.002572621451690793,160.14781188964844,33552550.0,328095008.0
2021-01-14 23:00:00,-5.090399169921852,6.161916255950928,-0.7273767590522766,94826.78125,0.0,7.135679721832275,0.002294152043759823,55.91896057128906,33813392.0,329125888.0
2021-01-15 00:00:00,-7.022558593749977,5.615432262420654,-0.5965266823768616,94894.453125,0.0,7.135679721832275,0.0019233101047575474,0.0,33846672.0,330121088.0
2021-01-15 01:00:00,-8.860052490234352,4.895852088928223,-0.6269127130508423,94873.484375,0.0,7.135679721832275,0.0016670036129653454,0.0,33846672.0,331084928.0
2021-01-15 02:00:00,-10.360784912109352,4.434713363647461,-0.46690183877944946,94847.8359375,0.0,7.135679721832275,0.001498907571658492,0.0,33846672.0,332019008.0
2021-01-15 03:00:00,-12.618017578124977,2.7830073833465576,0.6881035566329956,94826.921875,0.0,7.135679721832275,0.001606249948963523,0.0,33846672.0,332898368.0
2021-01-15 04:00:00,-14.096777343749977,1.3269672393798828,2.435791015625,94702.4609375,0.0,7.135679721832275,0.0015392613131552935,0.0,33846672.0,333730528.0
2021-01-15 05:00:00,-13.955511474609352,0.22144415974617004,3.3982675075531006,94665.140625,0.0,7.135679721832275,0.0013659864198416471,0.0,33846672.0,334560608.0
2021-01-15 06:00:00,-12.995916748046852,0.08641640841960907,3.3611624240875244,94600.609375,0.0,7.135679721832275,0.0012870345963165164,0.0,33846672.0,335408288.0
2021-01-15 07:00:00,-12.836645507812477,-0.7264512777328491,3.888090133666992,94532.9453125,0.0,7.135679721832275,0.0011577794793993235,0.0,33846672.0,336271168.0
2021-01-15 08:00:00,-12.441168212890602,-0.7284398674964905,3.8185784816741943,94485.1015625,0.0,7.135679721832275,0.0010817210422828794,0.0,33846672.0,337166208.0
2021-01-15 09:00:00,-12.014440917968727,-1.0763429403305054,3.8550689220428467,94398.4375,0.0,7.135679721832275,0.0011055059731006622,0.0,33846672.0,338074208.0
2021-01-15 10:00:00,-12.554174804687477,-0.5393198728561401,3.969128131866455,94291.5078125,0.0,7.135679721832275,0.0010946354595944285,0.0,33846672.0,338977888.0
2021-01-15 11:00:00,-11.615728759765602,-0.231424480676651,4.283885478973389,94225.6484375,0.0,7.135679721832275,0.0011781681096181273,0.0,33846672.0,339889568.0
2021-01-15 12:00:00,-10.995062255859352,-0.027989672496914864,4.903637409210205,94209.7578125,0.0,7.135679721832275,0.0013611802132800221,0.0,33846672.0,340816128.0
2021-01-15 13:00:00,-11.042852783203102,0.9735119342803955,4.766768455505371,94109.8828125,0.0,7.135679721832275,0.0014304794603958726,0.0,33846672.0,341752608.0
2021-01-15 14:00:00,-10.693457031249977,1.5567872524261475,3.9140281677246094,93960.9609375,0.0,7.135679721832275,0.0014753610594198108,0.0,33846672.0,342692608.0
2021-01-15 15:00:00,-10.802374267578102,1.766926884651184,3.5484166145324707,93868.5,0.0,7.135679721832275,0.0014993485528975725,0.0,33846672.0,343629728.0
2021-01-15 16:00:00,-10.275427246093727,2.0255491733551025,3.059671640396118,93809.9375,0.0,7.135679721832275,0.0015971241518855095,7.414231300354004,33848652.0,344561728.0
2021-01-15 17:00:00,-8.232214355468727,2.320617914199829,2.380251884460449,93799.7109375,0.0,7.135679721832275,0.0018971904646605253,87.86566925048828,33978572.0,345513888.0
2021-01-15 18:00:00,-4.352301025390602,4.200693130493164,1.4346392154693604,93788.1171875,0.0,7.135679721832275,0.002587981289252639,165.00308227539062,34281872.0,346528608.0
2021-01-15 19:00:00,-1.3323730468749773,5.273123264312744,0.7901745438575745,93792.03125,0.0,7.135679721832275,0.003240924095734954,255.52105712890625,34831592.0,347597248.0
2021-01-15 20:00:00,-0.28095092773435226,4.932084083557129,0.7827965617179871,93770.953125,0.0,7.135679721832275,0.003554188646376133,268.6789855957031,35476412.0,348696448.0
2021-01-15 21:00:00,-0.20007934570310226,4.130436420440674,1.6436082124710083,93750.5859375,0.0,7.135679721832275,0.003665176685899496,235.05918884277344,36090672.0,349803808.0
2021-01-15 22:00:00,-0.7087158203124773,3.814321279525757,1.8850558996200562,93784.15625,0.0,7.135679721832275,0.0035585362929850817,160.12762451171875,36567472.0,350904288.0
2021-01-15 23:00:00,-2.0224670410156023,3.8119254112243652,1.9068650007247925,93790.484375,0.0,7.135679721832275,0.003298013936728239,57.4550666809082,36822432.0,351979008.0
2021-01-16 00:00:00,-3.3712219238281023,4.229581832885742,1.209045171737671,93789.953125,0.0,7.135679721832275,0.0029942956753075123,0.0,36857252.0,353007808.0
2021-01-16 01:00:00,-4.580938720703102,4.481658935546875,0.5677217245101929,93788.171875,0.0,7.135679721832275,0.0026084729470312595,0.0,36857252.0,354018048.0
2021-01-16 02:00:00,-5.309149169921852,4.493529319763184,1.2036947011947632,93795.8125,0.0,7.135679721832275,0.0023837413173168898,0.0,36857252.0,355022848.0
2021-01-16 03:00:00,-5.971044921874977,4.623461723327637,1.8587511777877808,93794.890625,0.0,7.135679721832275,0.002211981685832143,0.0,36857252.0,356021408.0
2021-01-16 04:00:00,-5.588262939453102,5.481329917907715,2.301398754119873,93796.9765625,0.0,7.135679721832275,0.002248535631224513,0.0,36857252.0,357024128.0
2021-01-16 05:00:00,-5.197088623046852,6.501802444458008,2.61689829826355,93786.734375,0.0,7.135679721832275,0.00228709215298295,0.0,36857252.0,358034368.0
2021-01-16 06:00:00,-5.403295898437477,6.584052562713623,2.737748622894287,93736.3984375,0.0,7.135679721832275,0.002255395520478487,0.0,36857252.0,359047648.0
2021-01-16 07:00:00,-5.714636230468727,6.253246784210205,2.725569248199463,93732.8515625,0.0,7.135679721832275,0.0022099693305790424,0.0,36857252.0,360055968.0
2021-01-16 08:00:00,-6.115423583984352,6.085812568664551,2.196868419647217,93698.9921875,0.0,7.135679721832275,0.002154187997803092,0.0,36857252.0,361059008.0
2021-01-16 09:00:00,-6.169653320312477,6.109610557556152,1.5436228513717651,93704.875,0.0,7.135679721832275,0.002135529648512602,0.0,36857252.0,362057728.0
2021-01-16 10:00:00,-6.375494384765602,5.779110431671143,0.8550994396209717,93755.9609375,0.0,7.135679721832275,0.0021033231168985367,0.0,36857252.0,363054368.0
2021-01-16 11:00:00,-6.055822753906227,5.94881010055542,0.26546016335487366,93860.359375,0.0,7.135679721832275,0.002154183341190219,0.0,36857252.0,364050048.0
2021-01-16 12:00:00,-5.501226806640602,6.050636291503906,-0.6157217025756836,93962.3359375,0.0,7.135679721832275,0.0022503449581563473,0.0,36857252.0,365053408.0
2021-01-16 13:00:00,-4.463964843749977,6.712409019470215,-1.331761121749878,94036.3203125,0.0,7.135679721832275,0.0024214060977101326,0.0,36857252.0,366068448.0
2021-01-16 14:00:00,-3.7994445800781023,7.377094745635986,-2.0967977046966553,94038.8125,0.0,7.135679721832275,0.0025291242636740208,0.0,36857252.0,367097408.0
2021-01-16 15:00:00,-3.9357971191406023,7.177642822265625,-2.070240020751953,94040.234375,0.0,7.135679721832275,0.0025068644899874926,0.0,36857252.0,368132608.0
2021-01-16 16:00:00,-4.386358642578102,6.601465702056885,-1.6062389612197876,94059.1328125,0.0,7.135679721832275,0.002427790081128478,8.967283248901367,36859672.0,369160128.0
2021-01-16 17:00:00,-3.1585754394531023,7.490161418914795,-1.670448899269104,94088.8984375,0.0,7.135679721832275,0.002666151151061058,111.53116607666016,37007752.0,370194528.0
2021-01-16 18:00:00,-1.3596862792968523,8.974333763122559,-2.338512897491455,94104.140625,0.0,7.135679721832275,0.002982762409374118,204.81675720214844,37396652.0,371259168.0
2021-01-16 19:00:00,-0.25723876953122726,9.005537033081055,-2.159249782562256,94097.2421875,0.0,7.135679721832275,0.003262957325205207,261.70977783203125,37961452.0,372348128.0
2021-01-16 20:00:00,0.29790649414064774,8.50403881072998,-2.1180145740509033,94119.1796875,0.0,7.135679721832275,0.003448344301432371,273.934814453125,38603752.0,373451808.0
2021-01-16 21:00:00,0.32113037109377274,7.525163173675537,-1.7327991724014282,94125.0,0.0,7.135679721832275,0.003532692324370146,240.3784637451172,39215552.0,374561088.0
2021-01-16 22:00:00,-0.32230224609372726,6.595188617706299,-0.9045776724815369,94098.2265625,0.0,7.135679721832275,0.003440127009525895,165.12591552734375,39693012.0,375664608.0
2021-01-16 23:00:00,-1.9892639160156023,5.64694881439209,-0.6621399521827698,94120.0859375,0.0,7.135679721832275,0.003045660676434636,61.50669479370117,39952692.0,376747008.0
2021-01-17 00:00:00,-4.798071289062477,4.966567039489746,-0.281328946352005,94111.875,0.0,7.135679721832275,0.002463003620505333,0.0,39991052.0,377781728.0
2021-01-17 01:00:00,-6.460455322265602,4.818007946014404,-0.4473710060119629,94042.3359375,0.0,7.135679721832275,0.0021840608678758144,0.0,39991052.0,378779328.0
2021-01-17 02:00:00,-7.396520996093727,4.7539896965026855,-0.708907425403595,94065.6484375,0.0,7.135679721832275,0.002010038588196039,0.0,39991052.0,379759808.0
2021-01-17 03:00:00,-8.173284912109352,4.537667274475098,-0.055498167872428894,94066.875,0.0,7.135679721832275,0.001895350287668407,0.0,39991052.0,380729248.0
2021-01-17 04:00:00,-9.761602783203102,4.122385025024414,0.988031268119812,94058.515625,0.0,7.135679721832275,0.0017240149900317192,0.0,39991052.0,381680128.0
2021-01-17 05:00:00,-11.108648681640602,3.4777235984802246,1.8591688871383667,93989.90625,0.0,7.135679721832275,0.0015942424070090055,0.0,39991052.0,382607328.0
2021-01-17 06:00:00,-11.891668701171852,2.8313887119293213,2.632169723510742,93932.59375,0.0,7.135679721832275,0.001509211608208716,0.0,39991052.0,383518048.0
2021-01-17 07:00:00,-11.944494628906227,2.181519031524658,3.1173908710479736,93801.375,0.0,7.135679721832275,0.001517048105597496,0.0,39991052.0,384420608.0
2021-01-17 08:00:00,-12.114721679687477,2.024644374847412,3.1921982765197754,93768.5859375,0.0,7.135679721832275,0.0014983767177909613,0.0,39991052.0,385321888.0
2021-01-17 09:00:00,-11.262548828124977,2.0033676624298096,2.463423252105713,93711.984375,0.0,7.135679721832275,0.0016562575474381447,0.0,39991052.0,386221888.0
2021-01-17 10:00:00,-10.872229003906227,1.1151106357574463,2.532665967941284,93623.046875,0.0,7.135679721832275,0.001632921863347292,0.0,39991052.0,387134528.0
2021-01-17 11:00:00,-9.535101318359352,1.278036117553711,2.235407590866089,93613.90625,0.0,7.135679721832275,0.0017179693095386028,0.0,39991052.0,388087488.0
2021-01-17 12:00:00,-8.818792724609352,0.7530207633972168,3.111252784729004,93589.46875,0.0,7.135679721832275,0.0017704633064568043,0.0,39991052.0,389060128.0
2021-01-17 13:00:00,-9.216070556640602,0.9099074006080627,3.7064437866210938,93475.9765625,0.0,7.135679721832275,0.00167242216411978,0.0,39991052.0,390018208.0
2021-01-17 14:00:00,-10.204382324218727,2.5870234966278076,3.0429742336273193,93425.734375,0.0,7.135679721832275,0.001605551689863205,0.0,39991052.0,390953568.0
2021-01-17 15:00:00,-10.085852050781227,3.17651104927063,2.194896697998047,93396.75,0.0,7.135679721832275,0.0016595853958278894,0.0,39991052.0,391894368.0
2021-01-17 16:00:00,-9.305548095703102,3.0397086143493652,0.5391930937767029,93419.75,0.0,7.144186496734619,0.0017836670158430934,8.425613403320312,39993812.0,392866688.0
2021-01-17 17:00:00,-6.884893798828102,3.450268268585205,0.008446070365607738,93419.0546875,0.0,7.33184289932251,0.0022232767660170794,73.04362487792969,40106032.0,393867008.0
2021-01-17 18:00:00,-4.370611572265602,3.5333404541015625,0.7057890892028809,93401.4375,0.0,7.677334308624268,0.0027754059992730618,142.97421264648438,40401652.0,394910048.0
2021-01-17 19:00:00,-2.7231811523437273,4.073835372924805,1.2309155464172363,93359.296875,0.0,8.153619766235352,0.0031733151990920305,190.28192138671875,40858532.0,395986848.0
2021-01-17 20:00:00,-1.3714050292968523,4.878761291503906,0.8065645098686218,93297.3515625,0.0,8.992650032043457,0.0035415063612163067,199.36611938476562,41385472.0,397085408.0
2021-01-17 21:00:00,-0.16019287109372726,6.638057708740234,-0.33603882789611816,93235.171875,0.0,9.775601387023926,0.003876435337588191,185.08033752441406,41902732.0,398202208.0
2021-01-17 22:00:00,0.48534545898439774,7.659139156341553,-2.0446066856384277,93289.703125,0.0,10.288251876831055,0.00414768373593688,110.47869110107422,42310252.0,399327168.0
2021-01-17 23:00:00,0.6328063964843977,7.930366516113281,-3.232651948928833,93366.3046875,0.0,10.345561027526855,0.004199978429824114,32.95330047607422,42459392.0,400461568.0
2021-01-18 00:00:00,0.6765075683593977,7.656668663024902,-3.8206679821014404,93439.3125,0.0,10.353578567504883,0.004137730225920677,0.0,42484152.0,401593888.0
2021-01-18 01:00:00,0.6940551757812727,6.9532365798950195,-4.294253826141357,93463.0859375,0.0,10.35489273071289,0.004143270198255777,0.0,42484152.0,402728608.0
2021-01-18 02:00:00,0.6628662109375227,5.727509021759033,-5.027467727661133,93548.875,0.0,10.355927467346191,0.00406538276001811,0.0,42484152.0,403863328.0
2021-01-18 03:00:00,0.07256469726564774,4.109055519104004,-4.601161003112793,93668.5390625,0.0,10.357023239135742,0.003859268967062235,0.0,42484152.0,404996128.0
2021-01-18 04:00:00,-0.7419494628906023,3.311875820159912,-3.744144916534424,93786.28125,0.0,10.35728645324707,0.003633841872215271,0.0,42484152.0,406118208.0
2021-01-18 05:00:00,-2.4854797363281023,2.953335762023926,-2.9658875465393066,93881.6328125,0.0,10.35857105255127,0.0031881604809314013,0.0,42484152.0,407222208.0
2021-01-18 06:00:00,-4.803533935546852,2.9027655124664307,-1.9635320901870728,93961.515625,0.0,10.35857105255127,0.0026615550741553307,0.0,42484152.0,408292608.0
2021-01-18 07:00:00,-7.677770996093727,3.8690123558044434,-1.4673198461532593,94048.1875,0.0,10.35857105255127,0.002240630565211177,0.0,42484152.0,409272928.0
2021-01-18 08:00:00,-7.913977050781227,4.110215663909912,-0.8891205191612244,94079.9296875,0.0,10.35857105255127,0.00217471388168633,0.0,42484152.0,410235648.0
2021-01-18 09:00:00,-7.750555419921852,4.2233428955078125,-0.5755371451377869,94096.921875,0.0,10.35857105255127,0.002157848561182618,0.0,42484152.0,411201728.0
2021-01-18 10:00:00,-7.078405761718727,4.360067367553711,-0.4815824627876282,94098.59375,0.0,10.35857105255127,0.00224435911513865,0.0,42484152.0,412175008.0
2021-01-18 11:00:00,-6.374609374999977,4.638339042663574,-0.8657926917076111,94121.2890625,0.0,10.35857105255127,0.002285358728840947,0.0,42484152.0,413161728.0
2021-01-18 12:00:00,-5.457434082031227,5.19909143447876,-1.364615559577942,94172.71875,0.0,10.35857105255127,0.0023642247542738914,0.0,42484152.0,414163328.0
2021-01-18 13:00:00,-3.7498535156249773,6.638936996459961,-2.8057868480682373,94215.921875,0.0,10.35857105255127,0.002691915724426508,0.0,42484152.0,415185408.0
2021-01-18 14:00:00,-2.7359985351562273,8.098716735839844,-3.988273859024048,94235.859375,0.0,10.35857105255127,0.0028917905874550343,0.0,42484152.0,416234688.0
2021-01-18 15:00:00,-2.7206176757812273,8.483553886413574,-4.177767753601074,94244.09375,0.0,10.35857105255127,0.002885060617700219,0.0,42484152.0,417290688.0
2021-01-18 16:00:00,-3.0159973144531023,8.408797264099121,-4.040635585784912,94279.0078125,0.0,10.35857105255127,0.0028112269937992096,11.814112663269043,42488092.0,418344128.0
2021-01-18 17:00:00,-2.9036315917968523,8.071459770202637,-3.8606297969818115,94305.2109375,0.0,10.35857105255127,0.002837585285305977,116.34534454345703,42659752.0,419397088.0
2021-01-18 18:00:00,-2.5446533203124773,7.622337818145752,-3.606326103210449,94352.34375,0.0,10.35857105255127,0.0029296858701854944,210.33750915527344,43094932.0,420458208.0
2021-01-18 19:00:00,-2.1924194335937273,6.9500555992126465,-3.5322303771972656,94415.546875,0.0,10.35857105255127,0.0030353472102433443,267.4827575683594,43721152.0,421528288.0
2021-01-18 20:00:00,-1.8213562011718523,6.2176337242126465,-3.745706558227539,94439.78125,0.0,10.35857105255127,0.0031379202846437693,280.2461242675781,44431312.0,422606208.0
2021-01-18 21:00:00,-1.7017272949218523,5.899177074432373,-4.096022129058838,94433.3671875,0.0,10.35857105255127,0.0031867416109889746,247.06101989746094,45108792.0,423687808.0
2021-01-18 22:00:00,-2.0647338867187273,5.217710018157959,-3.6770613193511963,94543.3046875,0.0,10.35857105255127,0.0031272871419787407,172.05763244628906,45641492.0,424766048.0
2021-01-18 23:00:00,-2.8065246582031023,5.663649559020996,-3.588355302810669,94656.1640625,0.0,10.35857105255127,0.0029437339399009943,68.0388412475586,45938712.0,425830688.0
2021-01-19 00:00:00,-3.6487487792968523,6.314565181732178,-3.1854031085968018,94752.296875,0.0,10.35857105255127,0.002726712031289935,0.0,45988972.0,426877088.0
2021-01-19 01:00:00,-4.146551513671852,6.822159767150879,-2.780104637145996,94786.5546875,0.0,10.35857105255127,0.0026094827335327864,0.0,45988972.0,427912448.0
2021-01-19 02:00:00,-4.519842529296852,7.242842197418213,-2.1357593536376953,94819.2734375,0.0,10.35857105255127,0.0025184398982673883,0.0,45988972.0,428942048.0
2021-01-19 03:00:00,-5.048162841796852,7.4581990242004395,-1.595288634300232,94827.09375,0.0,10.35857105255127,0.002392898080870509,0.0,45988972.0,429965088.0
2021-01-19 04:00:00,-6.374151611328102,6.57537317276001,-0.9980373978614807,94763.7265625,0.0,10.35857105255127,0.0021413047797977924,0.0,45988972.0,430973888.0
2021-01-19 05:00:00,-5.811285400390602,7.036189079284668,-0.25512251257896423,94704.078125,0.0,10.35857105255127,0.002175145549699664,0.0,45988972.0,431971008.0
2021-01-19 06:00:00,-5.983374023437477,6.671688556671143,0.29362422227859497,94606.0859375,0.0,10.35857105255127,0.0021170664113014936,0.0,45988972.0,432977248.0
2021-01-19 07:00:00,-8.273107910156227,5.347165107727051,0.7640347480773926,94504.0703125,0.0,10.35857105255127,0.0017924878047779202,0.0,45988972.0,433962048.0
2021-01-19 08:00:00,-10.237799072265602,4.639599323272705,1.1514829397201538,94497.65625,0.0,10.35857105255127,0.0015586784575134516,0.0,45988972.0,434909888.0
2021-01-19 09:00:00,-11.128668212890602,4.430693626403809,1.7257124185562134,94476.6328125,0.0,10.35857105255127,0.0014491693582385778,0.0,45988972.0,435837888.0
2021-01-19 10:00:00,-11.526159667968727,4.238349437713623,1.9644290208816528,94384.8203125,0.0,10.35857105255127,0.0013933898881077766,0.0,45988972.0,436757408.0
2021-01-19 11:00:00,-11.492926025390602,4.235281467437744,1.9365721940994263,94285.7734375,0.0,10.35857105255127,0.0013690681662410498,0.0,45988972.0,437673408.0
2021-01-19 12:00:00,-10.129431152343727,3.959413528442383,1.8164193630218506,94174.09375,0.0,10.35857105255127,0.0015175046864897013,0.0,45988972.0,438599328.0
2021-01-19 13:00:00,-8.442419433593727,4.060907363891602,2.7624094486236572,94046.953125,0.0,10.35857105255127,0.001741190324537456,0.0,45988972.0,439559808.0
2021-01-19 14:00:00,-6.854437255859352,4.5997161865234375,2.922725200653076,93979.3984375,0.0,10.35857105255127,0.0019614275079220533,0.0,45988972.0,440553408.0
2021-01-19 15:00:00,-6.039862060546852,5.078660488128662,3.056652784347534,93879.8125,0.0,10.35857105255127,0.0020773117430508137,0.0,45988972.0,441565728.0
2021-01-19 16:00:00,-6.061346435546852,3.375561237335205,3.402459144592285,93652.5625,0.0,10.35857105255127,0.002152244793251157,10.615665435791016,45992732.0,442583648.0
2021-01-19 17:00:00,-5.491644287109352,2.619048833847046,3.7731311321258545,93443.21875,0.0,10.35857105255127,0.0022989418357610703,82.8268051147461,46111772.0,443607168.0
2021-01-19 18:00:00,-3.4136108398437273,2.608964681625366,4.215457439422607,93277.1875,0.0,10.35857105255127,0.0027184365317225456,165.1101837158203,46440012.0,444649888.0
2021-01-19 19:00:00,-1.2642272949218523,3.530273675918579,4.1368937492370605,93004.421875,0.0,10.35857105255127,0.0031977235339581966,194.36764526367188,46912972.0,445730208.0
2021-01-19 20:00:00,0.7892089843750227,6.002054214477539,3.4288549423217773,92840.4140625,0.0,10.35857105255127,0.0038386278320103884,178.41400146484375,47383372.0,446845088.0
2021-01-19 21:00:00,1.6151977539062727,9.040592193603516,3.5877609252929688,92707.7890625,0.0,10.35857105255127,0.004297229461371899,159.2617950439453,47783112.0,447976128.0
2021-01-19 22:00:00,0.8496643066406477,7.44355583190918,3.276577949523926,92602.7578125,0.0,10.35857105255127,0.00426457216963172,143.72714233398438,48165732.0,449097888.0
2021-01-19 23:00:00,0.43093261718752274,5.655383110046387,2.853874444961548,92503.53125,0.0,10.35857105255127,0.0037127360701560974,70.3034896850586,48447072.0,450209728.0
2021-01-20 00:00:00,-2.1089233398437273,4.151018142700195,3.187432289123535,92436.8828125,0.0,10.35857105255127,0.0030586058273911476,0.0,48499532.0,451291808.0
2021-01-20 01:00:00,-4.092932128906227,3.8657236099243164,2.9002091884613037,92357.7734375,0.0,10.35857105255127,0.002690071938559413,0.0,48499532.0,452334048.0
2021-01-20 02:00:00,-5.396093749999977,4.134608268737793,2.723820447921753,92317.9375,0.0,10.35857105255127,0.002406791318207979,0.0,48499532.0,453348128.0
2021-01-20 03:00:00,-2.8024047851562273,7.239898681640625,1.9246948957443237,92270.1796875,0.0,10.35857105255127,0.0027880242560058832,0.0,48499532.0,454375648.0
2021-01-20 04:00:00,-1.1890930175781023,9.023756980895996,-2.1131391525268555,92404.421875,0.0,10.35857105255127,0.003149514552205801,0.0,48499532.0,455452288.0
2021-01-20 05:00:00,-0.27091064453122726,12.394061088562012,-5.570099353790283,92442.90625,0.0,10.36572265625,0.002951978472992778,0.0,48499532.0,456557888.0
2021-01-20 06:00:00,-2.0701354980468523,13.972244262695312,-4.461136817932129,92507.5234375,0.0,10.36572265625,0.0024698348715901375,0.0,48499532.0,457622528.0
2021-01-20 07:00:00,-3.3154968261718523,12.418275833129883,-2.5407824516296387,92484.1015625,0.0,10.36572265625,0.002333577023819089,0.0,48499532.0,458664608.0
2021-01-20 08:00:00,-3.4870666503906023,12.41443157196045,-2.604952335357666,92501.890625,0.0,10.36572265625,0.0023155207745730877,0.0,48499532.0,459698848.0
2021-01-20 09:00:00,-3.6625732421874773,12.18185043334961,-2.500338554382324,92486.9375,0.0,10.36572265625,0.0022775670513510704,0.0,48499532.0,460731008.0
2021-01-20 10:00:00,-4.142980957031227,11.460956573486328,-1.536104679107666,92607.859375,0.0,10.36572265625,0.002229162724688649,0.0,48499532.0,461759008.0
2021-01-20 11:00:00,-4.347540283203102,11.266579627990723,-1.7382524013519287,92727.90625,0.0,10.36572265625,0.0022118575870990753,0.0,48499532.0,462782528.0
2021-01-20 12:00:00,-4.697882080078102,11.005265235900879,-1.7730295658111572,92820.3046875,0.0,10.36572265625,0.0021845009177923203,0.0,48499532.0,463803168.0
2021-01-20 13:00:00,-5.156927490234352,10.40306568145752,-1.1108297109603882,92801.984375,0.0,10.36572265625,0.002144224476069212,0.0,48499532.0,464818688.0
2021-01-20 14:00:00,-5.386419677734352,10.447025299072266,-0.5161084532737732,92802.2734375,0.0,10.36572265625,0.0021107441280037165,0.0,48499532.0,465829088.0
2021-01-20 15:00:00,-5.213934326171852,10.933558464050293,-0.6301116347312927,92830.3515625,0.0,10.36572265625,0.002105862367898226,0.0,48499532.0,466839008.0
2021-01-20 16:00:00,-4.959173583984352,11.514609336853027,-1.1720644235610962,92838.8828125,0.0,10.36572265625,0.0021168754901736975,15.575188636779785,48505272.0,467851648.0
2021-01-20 17:00:00,-4.405340576171852,11.473751068115234,-1.7641775608062744,92847.078125,0.0,10.36572265625,0.002220408758148551,124.07530212402344,48690812.0,468871968.0
2021-01-20 18:00:00,-3.7341979980468523,11.606087684631348,-2.655421018600464,92852.1640625,0.0,10.36572265625,0.0023712243419140577,219.63478088378906,49142632.0,469905568.0
2021-01-20 19:00:00,-3.1449035644531023,11.449233055114746,-3.292003870010376,92885.8046875,0.0,10.36572265625,0.0025214815977960825,277.6985168457031,49786412.0,470951968.0
2021-01-20 20:00:00,-2.5982421874999773,11.054892539978027,-4.197572708129883,92957.28125,0.0,10.36572265625,0.002664958592504263,290.38873291015625,50514392.0,472008928.0
2021-01-20 21:00:00,-2.4442810058593523,11.56407642364502,-5.255936622619629,93005.1328125,0.0,10.36572265625,0.002690077293664217,257.0661315917969,51209812.0,473072128.0
2021-01-20 22:00:00,-2.6166137695312273,11.330102920532227,-5.671581745147705,93081.421875,0.0,10.36572265625,0.002698133233934641,181.6280517578125,51761532.0,474133088.0
2021-01-20 23:00:00,-3.1057800292968523,10.306933403015137,-5.75560998916626,93161.03125,0.0,10.36572265625,0.0026394075248390436,76.195556640625,52078172.0,475187648.0
2021-01-21 00:00:00,-4.028356933593727,9.084257125854492,-5.173487186431885,93260.7421875,0.0,10.36572265625,0.002499533351510763,0.0,52139312.0,476228608.0
2021-01-21 01:00:00,-4.867834472656227,8.267511367797852,-4.469956874847412,93310.3125,0.0,10.36572265625,0.00238602957688272,0.0,52139312.0,477255328.0
