,Temperature[Degree Celsius],10m_X_Wind_Speed [m/s],10m_Y_Wind_Speed [m/s],Surface Pressure [Pa],Precipitatio(cumulus scheme)[kg/m2s1],Precipitatio(microphysics scheme)[kg/m2s1],Humidity,Sunshine Duration(short wave radiation>120 Wm2)[s],Upwelling Surface Shortwave Radiation[W/m2],Upwelling Surface Longwave Radiation[W/m2],Downward SWR,Downward LWR
2020-01-06 03:00:00,-3.7116455078124773,4.702422618865967,4.61323881149292,92285.9453125,0.0,4.401843547821045,0.0025901375338435173,0.0,9174563.0,124613288.0,15290962.0,106010696.0
2020-01-06 04:00:00,-3.2817138671874773,5.665663719177246,3.571958065032959,92300.578125,0.0,4.401843547821045,0.0026189021300524473,0.0,9174563.0,125659640.0,15290962.0,106962536.0
2020-01-06 05:00:00,-3.3069824218749773,6.963047981262207,1.8841302394866943,92380.75,0.0,4.401843547821045,0.0026404275558888912,0.0,9174563.0,126708360.0,15290962.0,107909680.0
2020-01-06 06:00:00,-3.2493652343749773,8.423995971679688,-4.304937362670898,92689.0703125,0.0,4.422680854797363,0.002846858697012067,0.0,9174563.0,127764248.0,15290962.0,108872808.0
2020-01-06 07:00:00,-3.4249023437499773,4.76293420791626,-3.7159478664398193,92642.2578125,0.0,4.734835147857666,0.002919591963291168,0.0,9174563.0,128820024.0,15290962.0,109828576.0
2020-01-06 08:00:00,-4.206060791015602,7.102422714233398,-2.346203565597534,92792.859375,0.0,4.734947204589844,0.0027291716542094946,0.0,9174563.0,129859008.0,15290962.0,110681912.0
2020-01-06 09:00:00,-5.075109863281227,6.579596519470215,-2.6158673763275146,92850.1953125,0.0,4.734947204589844,0.0023826074320822954,0.0,9174563.0,130879624.0,15290962.0,111448960.0
2020-01-06 10:00:00,-5.903295898437477,6.106865882873535,-1.6828075647354126,93034.28125,0.0,4.734947204589844,0.002263204427435994,0.0,9174563.0,131883656.0,15290962.0,112180816.0
2020-01-06 11:00:00,-6.524145507812477,5.994266510009766,-1.2152397632598877,93115.3046875,0.0,4.734947204589844,0.002179207280278206,0.0,9174563.0,132874944.0,15290962.0,112891968.0
2020-01-06 12:00:00,-6.742926025390602,6.703248977661133,-0.8900875449180603,93296.90625,0.0,4.734947204589844,0.002148333704099059,0.0,9174563.0,133859512.0,15290962.0,113599944.0
2020-01-06 13:00:00,-6.932348632812477,7.140854835510254,-1.188509464263916,93299.8515625,0.0,4.734947204589844,0.0021233875304460526,0.0,9174563.0,134841392.0,15290962.0,114307920.0
2020-01-06 14:00:00,-7.251684570312477,6.6006269454956055,-1.7246564626693726,93392.5,0.0,4.734947204589844,0.0020949258469045162,0.0,9174563.0,135820352.0,15290962.0,115013680.0
